student_id,subject_id,semester_id,attendance_percent,total_classes,classes_attended
STU001671,,SEM-2,59.0,45,27
STU001671,,SEM-3,80.0,45,36
STU001671,,SEM-4,73.0,45,33
STU001671,,SEM-5,69.0,45,31
STU001671,,SEM-6,78.0,45,35
STU001671,,SEM-7,70.0,45,31
STU001671,,SEM-8,57.0,45,26
STU001672,,SEM-1,71.0,45,32
STU001672,,SEM-2,81.0,45,36
STU001672,,SEM-3,77.0,45,35
STU001672,,SEM-4,76.0,45,34
STU001672,,SEM-5,63.0,45,28
STU001672,,SEM-6,82.0,45,37
STU001672,,SEM-7,61.0,45,27
STU001672,,SEM-8,66.0,45,30
STU001673,,SEM-1,62.0,45,28
STU001673,,SEM-2,83.0,45,37
STU001673,,SEM-3,65.0,45,29
STU001673,,SEM-4,60.0,45,27
STU001673,,SEM-5,68.0,45,31
STU001673,,SEM-6,64.0,45,29
STU001673,,SEM-7,65.0,45,29
STU001673,,SEM-8,75.0,45,34
STU001674,,SEM-1,75.0,45,34
STU001674,,SEM-2,85.0,45,38
STU001674,,SEM-3,85.0,45,38
STU001674,,SEM-4,68.0,45,31
STU001674,,SEM-5,85.0,45,38
STU001674,,SEM-6,59.0,45,27
STU001674,,SEM-7,77.0,45,35
STU001674,,SEM-8,58.0,45,26
STU001675,,SEM-1,67.0,45,30
STU001675,,SEM-2,79.0,45,36
STU001675,,SEM-3,75.0,45,34
STU001675,,SEM-4,72.0,45,32
STU001675,,SEM-5,70.0,45,31
STU001675,,SEM-6,76.0,45,34
STU001675,,SEM-7,84.0,45,38
STU001675,,SEM-8,76.0,45,34
STU001676,,SEM-1,95.0,45,43
STU001676,,SEM-2,94.0,45,42
STU001676,,SEM-3,94.0,45,42
STU001676,,SEM-4,81.0,45,36
STU001676,,SEM-5,87.0,45,39
STU001676,,SEM-6,79.0,45,36
STU001676,,SEM-7,83.0,45,37
STU001676,,SEM-8,86.0,45,39
STU001677,,SEM-1,88.0,45,40
STU001677,,SEM-2,90.0,45,40
STU001677,,SEM-3,97.0,45,44
STU001677,,SEM-4,95.0,45,43
STU001677,,SEM-5,81.0,45,36
STU001677,,SEM-6,88.0,45,40
STU001677,,SEM-7,74.0,45,33
STU001677,,SEM-8,89.0,45,40
STU001678,,SEM-1,88.0,45,40
STU001678,,SEM-2,81.0,45,36
STU001678,,SEM-3,78.0,45,35
STU001678,,SEM-4,79.0,45,36
STU001678,,SEM-5,63.0,45,28
STU001678,,SEM-6,75.0,45,34
STU001678,,SEM-7,75.0,45,34
STU001678,,SEM-8,79.0,45,36
STU001679,,SEM-1,77.0,45,35
STU001679,,SEM-2,77.0,45,35
STU001679,,SEM-3,59.0,45,27
STU001679,,SEM-4,76.0,45,34
STU001679,,SEM-5,52.0,45,23
STU001679,,SEM-6,54.0,45,24
STU001679,,SEM-7,72.0,45,32
STU001679,,SEM-8,75.0,45,34
STU001680,,SEM-1,73.0,45,33
STU001680,,SEM-2,69.0,45,31
STU001680,,SEM-3,69.0,45,31
STU001680,,SEM-4,79.0,45,36
STU001680,,SEM-5,81.0,45,36
STU001680,,SEM-6,83.0,45,37
STU001680,,SEM-7,75.0,45,34
STU001680,,SEM-8,68.0,45,31
STU001681,,SEM-1,67.0,45,30
STU001681,,SEM-2,90.0,45,40
STU001681,,SEM-3,67.0,45,30
STU001681,,SEM-4,62.0,45,28
STU001681,,SEM-5,66.0,45,30
STU001681,,SEM-6,72.0,45,32
STU001681,,SEM-7,69.0,45,31
STU001681,,SEM-8,71.0,45,32
STU001682,,SEM-1,85.0,45,38
STU001682,,SEM-2,79.0,45,36
STU001682,,SEM-3,85.0,45,38
STU001682,,SEM-4,83.0,45,37
STU001682,,SEM-5,84.0,45,38
STU001682,,SEM-6,79.0,45,36
STU001682,,SEM-7,78.0,45,35
STU001682,,SEM-8,89.0,45,40
STU001683,,SEM-1,71.0,45,32
STU001683,,SEM-2,78.0,45,35
STU001683,,SEM-3,73.0,45,33
STU001683,,SEM-4,78.0,45,35
STU001683,,SEM-5,67.0,45,30
STU001683,,SEM-6,77.0,45,35
STU001683,,SEM-7,88.0,45,40
STU001683,,SEM-8,66.0,45,30
STU001684,,SEM-1,83.0,45,37
STU001684,,SEM-2,76.0,45,34
STU001684,,SEM-3,83.0,45,37
STU001684,,SEM-4,77.0,45,35
STU001684,,SEM-5,82.0,45,37
STU001684,,SEM-6,77.0,45,35
STU001684,,SEM-7,85.0,45,38
STU001684,,SEM-8,85.0,45,38
STU001685,,SEM-1,75.0,45,34
STU001685,,SEM-2,69.0,45,31
STU001685,,SEM-3,72.0,45,32
STU001685,,SEM-4,68.0,45,31
STU001685,,SEM-5,85.0,45,38
STU001685,,SEM-6,67.0,45,30
STU001685,,SEM-7,60.0,45,27
STU001685,,SEM-8,78.0,45,35
STU001686,,SEM-1,69.0,45,31
STU001686,,SEM-2,57.0,45,26
STU001686,,SEM-3,54.0,45,24
STU001686,,SEM-4,77.0,45,35
STU001686,,SEM-5,64.0,45,29
STU001686,,SEM-6,52.0,45,23
STU001686,,SEM-7,65.0,45,29
STU001686,,SEM-8,71.0,45,32
STU001687,,SEM-1,70.0,45,31
STU001687,,SEM-2,80.0,45,36
STU001687,,SEM-3,61.0,45,27
STU001687,,SEM-4,73.0,45,33
STU001687,,SEM-5,79.0,45,36
STU001687,,SEM-6,87.0,45,39
STU001687,,SEM-7,77.0,45,35
STU001687,,SEM-8,73.0,45,33
STU001688,,SEM-1,82.0,45,37
STU001688,,SEM-2,71.0,45,32
STU001688,,SEM-3,76.0,45,34
STU001688,,SEM-4,79.0,45,36
STU001688,,SEM-5,62.0,45,28
STU001688,,SEM-6,80.0,45,36
STU001688,,SEM-7,77.0,45,35
STU001688,,SEM-8,81.0,45,36
STU001689,,SEM-1,72.0,45,32
STU001689,,SEM-2,93.0,45,42
STU001689,,SEM-3,81.0,45,36
STU001689,,SEM-4,83.0,45,37
STU001689,,SEM-5,88.0,45,40
STU001689,,SEM-6,92.0,45,41
STU001689,,SEM-7,88.0,45,40
STU001689,,SEM-8,93.0,45,42
STU001690,,SEM-1,64.0,45,29
STU001690,,SEM-2,64.0,45,29
STU001690,,SEM-3,82.0,45,37
STU001690,,SEM-4,82.0,45,37
STU001690,,SEM-5,75.0,45,34
STU001690,,SEM-6,70.0,45,31
STU001690,,SEM-7,71.0,45,32
STU001690,,SEM-8,77.0,45,35
STU001691,,SEM-1,81.0,45,36
STU001691,,SEM-2,59.0,45,27
STU001691,,SEM-3,84.0,45,38
STU001691,,SEM-4,76.0,45,34
STU001691,,SEM-5,83.0,45,37
STU001691,,SEM-6,73.0,45,33
STU001691,,SEM-7,54.0,45,24
STU001691,,SEM-8,70.0,45,31
STU001692,,SEM-1,88.0,45,40
STU001692,,SEM-2,98.0,45,44
STU001692,,SEM-3,89.0,45,40
STU001692,,SEM-4,97.0,45,44
STU001692,,SEM-5,83.0,45,37
STU001692,,SEM-6,92.0,45,41
STU001692,,SEM-7,93.0,45,42
STU001692,,SEM-8,91.0,45,41
STU001693,,SEM-1,59.0,45,27
STU001693,,SEM-2,55.0,45,25
STU001693,,SEM-3,67.0,45,30
STU001693,,SEM-4,77.0,45,35
STU001693,,SEM-5,64.0,45,29
STU001693,,SEM-6,73.0,45,33
STU001693,,SEM-7,66.0,45,30
STU001693,,SEM-8,62.0,45,28
STU001694,,SEM-1,72.0,45,32
STU001694,,SEM-2,75.0,45,34
STU001694,,SEM-3,86.0,45,39
STU001694,,SEM-4,67.0,45,30
STU001694,,SEM-5,70.0,45,31
STU001694,,SEM-6,63.0,45,28
STU001694,,SEM-7,82.0,45,37
STU001694,,SEM-8,65.0,45,29
STU001695,,SEM-1,60.0,45,27
STU001695,,SEM-2,56.0,45,25
STU001695,,SEM-3,66.0,45,30
STU001695,,SEM-4,66.0,45,30
STU001695,,SEM-5,50.0,45,22
STU001695,,SEM-6,51.0,45,23
STU001695,,SEM-7,59.0,45,27
STU001695,,SEM-8,68.0,45,31
STU001696,,SEM-1,67.0,45,30
STU001696,,SEM-2,58.0,45,26
STU001696,,SEM-3,68.0,45,31
STU001696,,SEM-4,62.0,45,28
STU001696,,SEM-5,60.0,45,27
STU001696,,SEM-6,74.0,45,33
STU001696,,SEM-7,66.0,45,30
STU001696,,SEM-8,70.0,45,31
STU001697,,SEM-1,78.0,45,35
STU001697,,SEM-2,90.0,45,40
STU001697,,SEM-3,93.0,45,42
STU001697,,SEM-4,94.0,45,42
STU001697,,SEM-5,100.0,45,45
STU001697,,SEM-6,83.0,45,37
STU001697,,SEM-7,93.0,45,42
STU001697,,SEM-8,82.0,45,37
STU001698,,SEM-1,76.0,45,34
STU001698,,SEM-2,71.0,45,32
STU001698,,SEM-3,70.0,45,31
STU001698,,SEM-4,67.0,45,30
STU001698,,SEM-5,63.0,45,28
STU001698,,SEM-6,60.0,45,27
STU001698,,SEM-7,56.0,45,25
STU001698,,SEM-8,74.0,45,33
STU001699,,SEM-1,92.0,45,41
STU001699,,SEM-2,76.0,45,34
STU001699,,SEM-3,76.0,45,34
STU001699,,SEM-4,78.0,45,35
STU001699,,SEM-5,71.0,45,32
STU001699,,SEM-6,87.0,45,39
STU001699,,SEM-7,76.0,45,34
STU001699,,SEM-8,94.0,45,42
STU001700,,SEM-1,66.0,45,30
STU001700,,SEM-2,68.0,45,31
STU001700,,SEM-3,73.0,45,33
STU001700,,SEM-4,72.0,45,32
STU001700,,SEM-5,64.0,45,29
STU001700,,SEM-6,76.0,45,34
STU001700,,SEM-7,79.0,45,36
STU001700,,SEM-8,72.0,45,32
STU001701,,SEM-1,100.0,45,45
STU001701,,SEM-2,81.0,45,36
STU001701,,SEM-3,96.0,45,43
STU001701,,SEM-4,92.0,45,41
STU001701,,SEM-5,97.0,45,44
STU001701,,SEM-6,88.0,45,40
STU001701,,SEM-7,92.0,45,41
STU001701,,SEM-8,92.0,45,41
STU001702,,SEM-1,68.0,45,31
STU001702,,SEM-2,67.0,45,30
STU001702,,SEM-3,79.0,45,36
STU001702,,SEM-4,85.0,45,38
STU001702,,SEM-5,71.0,45,32
STU001702,,SEM-6,63.0,45,28
STU001702,,SEM-7,70.0,45,31
STU001702,,SEM-8,64.0,45,29
STU001703,,SEM-1,74.0,45,33
STU001703,,SEM-2,82.0,45,37
STU001703,,SEM-3,50.0,45,22
STU001703,,SEM-4,80.0,45,36
STU001703,,SEM-5,76.0,45,34
STU001703,,SEM-6,77.0,45,35
STU001703,,SEM-7,86.0,45,39
STU001703,,SEM-8,70.0,45,31
STU001704,,SEM-1,76.0,45,34
STU001704,,SEM-2,69.0,45,31
STU001704,,SEM-3,82.0,45,37
STU001704,,SEM-4,87.0,45,39
STU001704,,SEM-5,80.0,45,36
STU001704,,SEM-6,68.0,45,31
STU001704,,SEM-7,80.0,45,36
STU001704,,SEM-8,72.0,45,32
STU001705,,SEM-1,90.0,45,40
STU001705,,SEM-2,76.0,45,34
STU001705,,SEM-3,78.0,45,35
STU001705,,SEM-4,71.0,45,32
STU001705,,SEM-5,87.0,45,39
STU001705,,SEM-6,81.0,45,36
STU001705,,SEM-7,64.0,45,29
STU001705,,SEM-8,71.0,45,32
STU001706,,SEM-1,66.0,45,30
STU001706,,SEM-2,73.0,45,33
STU001706,,SEM-3,77.0,45,35
STU001706,,SEM-4,76.0,45,34
STU001706,,SEM-5,61.0,45,27
STU001706,,SEM-6,68.0,45,31
STU001706,,SEM-7,72.0,45,32
STU001706,,SEM-8,68.0,45,31
STU001707,,SEM-1,72.0,45,32
STU001707,,SEM-2,66.0,45,30
STU001707,,SEM-3,82.0,45,37
STU001707,,SEM-4,61.0,45,27
STU001707,,SEM-5,57.0,45,26
STU001707,,SEM-6,65.0,45,29
STU001707,,SEM-7,64.0,45,29
STU001707,,SEM-8,61.0,45,27
STU001708,,SEM-1,93.0,45,42
STU001708,,SEM-2,86.0,45,39
STU001708,,SEM-3,79.0,45,36
STU001708,,SEM-4,86.0,45,39
STU001708,,SEM-5,66.0,45,30
STU001708,,SEM-6,83.0,45,37
STU001708,,SEM-7,88.0,45,40
STU001708,,SEM-8,72.0,45,32
STU001709,,SEM-1,81.0,45,36
STU001709,,SEM-2,84.0,45,38
STU001709,,SEM-3,77.0,45,35
STU001709,,SEM-4,76.0,45,34
STU001709,,SEM-5,55.0,45,25
STU001709,,SEM-6,68.0,45,31
STU001709,,SEM-7,60.0,45,27
STU001709,,SEM-8,79.0,45,36
STU001710,,SEM-1,69.0,45,31
STU001710,,SEM-2,76.0,45,34
STU001710,,SEM-3,65.0,45,29
STU001710,,SEM-4,68.0,45,31
STU001710,,SEM-5,70.0,45,31
STU001710,,SEM-6,74.0,45,33
STU001710,,SEM-7,68.0,45,31
STU001710,,SEM-8,79.0,45,36
STU001711,,SEM-1,84.0,45,38
STU001711,,SEM-2,84.0,45,38
STU001711,,SEM-3,73.0,45,33
STU001711,,SEM-4,81.0,45,36
STU001711,,SEM-5,57.0,45,26
STU001711,,SEM-6,81.0,45,36
STU001711,,SEM-7,72.0,45,32
STU001711,,SEM-8,71.0,45,32
STU001712,,SEM-1,67.0,45,30
STU001712,,SEM-2,70.0,45,31
STU001712,,SEM-3,63.0,45,28
STU001712,,SEM-4,67.0,45,30
STU001712,,SEM-5,69.0,45,31
STU001712,,SEM-6,72.0,45,32
STU001712,,SEM-7,56.0,45,25
STU001712,,SEM-8,67.0,45,30
STU001713,,SEM-1,79.0,45,36
STU001713,,SEM-2,80.0,45,36
STU001713,,SEM-3,88.0,45,40
STU001713,,SEM-4,75.0,45,34
STU001713,,SEM-5,82.0,45,37
STU001713,,SEM-6,83.0,45,37
STU001713,,SEM-7,85.0,45,38
STU001713,,SEM-8,81.0,45,36
STU001714,,SEM-1,74.0,45,33
STU001714,,SEM-2,73.0,45,33
STU001714,,SEM-3,74.0,45,33
STU001714,,SEM-4,80.0,45,36
STU001714,,SEM-5,84.0,45,38
STU001714,,SEM-6,80.0,45,36
STU001714,,SEM-7,64.0,45,29
STU001714,,SEM-8,55.0,45,25
STU001715,,SEM-1,78.0,45,35
STU001715,,SEM-2,64.0,45,29
STU001715,,SEM-3,73.0,45,33
STU001715,,SEM-4,83.0,45,37
STU001715,,SEM-5,59.0,45,27
STU001715,,SEM-6,74.0,45,33
STU001715,,SEM-7,67.0,45,30
STU001715,,SEM-8,60.0,45,27
STU001716,,SEM-1,89.0,45,40
STU001716,,SEM-2,83.0,45,37
STU001716,,SEM-3,68.0,45,31
STU001716,,SEM-4,70.0,45,31
STU001716,,SEM-5,65.0,45,29
STU001716,,SEM-6,66.0,45,30
STU001716,,SEM-7,61.0,45,27
STU001716,,SEM-8,70.0,45,31
STU001717,,SEM-1,76.0,45,34
STU001717,,SEM-2,77.0,45,35
STU001717,,SEM-3,83.0,45,37
STU001717,,SEM-4,85.0,45,38
STU001717,,SEM-5,67.0,45,30
STU001717,,SEM-6,61.0,45,27
STU001717,,SEM-7,73.0,45,33
STU001717,,SEM-8,70.0,45,31
STU001718,,SEM-1,75.0,45,34
STU001718,,SEM-2,71.0,45,32
STU001718,,SEM-3,81.0,45,36
STU001718,,SEM-4,81.0,45,36
STU001718,,SEM-5,78.0,45,35
STU001718,,SEM-6,80.0,45,36
STU001718,,SEM-7,74.0,45,33
STU001718,,SEM-8,76.0,45,34
STU001719,,SEM-1,80.0,45,36
STU001719,,SEM-2,65.0,45,29
STU001719,,SEM-3,78.0,45,35
STU001719,,SEM-4,78.0,45,35
STU001719,,SEM-5,74.0,45,33
STU001719,,SEM-6,62.0,45,28
STU001719,,SEM-7,73.0,45,33
STU001719,,SEM-8,71.0,45,32
STU001720,,SEM-1,64.0,45,29
STU001720,,SEM-2,75.0,45,34
STU001720,,SEM-3,60.0,45,27
STU001720,,SEM-4,50.0,45,22
STU001720,,SEM-5,61.0,45,27
STU001720,,SEM-6,63.0,45,28
STU001720,,SEM-7,63.0,45,28
STU001720,,SEM-8,67.0,45,30
STU001721,,SEM-1,57.0,45,26
STU001721,,SEM-2,60.0,45,27
STU001721,,SEM-3,79.0,45,36
STU001721,,SEM-4,56.0,45,25
STU001721,,SEM-5,61.0,45,27
STU001721,,SEM-6,78.0,45,35
STU001721,,SEM-7,69.0,45,31
STU001721,,SEM-8,66.0,45,30
STU001722,,SEM-1,98.0,45,44
STU001722,,SEM-2,98.0,45,44
STU001722,,SEM-3,90.0,45,40
STU001722,,SEM-4,79.0,45,36
STU001722,,SEM-5,86.0,45,39
STU001722,,SEM-6,81.0,45,36
STU001722,,SEM-7,96.0,45,43
STU001722,,SEM-8,87.0,45,39
STU001723,,SEM-1,88.0,45,40
STU001723,,SEM-2,75.0,45,34
STU001723,,SEM-3,85.0,45,38
STU001723,,SEM-4,74.0,45,33
STU001723,,SEM-5,70.0,45,31
STU001723,,SEM-6,77.0,45,35
STU001723,,SEM-7,81.0,45,36
STU001723,,SEM-8,74.0,45,33
STU001724,,SEM-1,78.0,45,35
STU001724,,SEM-2,89.0,45,40
STU001724,,SEM-3,84.0,45,38
STU001724,,SEM-4,77.0,45,35
STU001724,,SEM-5,80.0,45,36
STU001724,,SEM-6,79.0,45,36
STU001724,,SEM-7,75.0,45,34
STU001724,,SEM-8,93.0,45,42
STU001725,,SEM-1,75.0,45,34
STU001725,,SEM-2,74.0,45,33
STU001725,,SEM-3,63.0,45,28
STU001725,,SEM-4,56.0,45,25
STU001725,,SEM-5,72.0,45,32
STU001725,,SEM-6,74.0,45,33
STU001725,,SEM-7,83.0,45,37
STU001725,,SEM-8,66.0,45,30
STU001726,,SEM-1,92.0,45,41
STU001726,,SEM-2,84.0,45,38
STU001726,,SEM-3,77.0,45,35
STU001726,,SEM-4,82.0,45,37
STU001726,,SEM-5,77.0,45,35
STU001726,,SEM-6,81.0,45,36
STU001726,,SEM-7,81.0,45,36
STU001726,,SEM-8,74.0,45,33
STU001727,,SEM-1,55.0,45,25
STU001727,,SEM-2,65.0,45,29
STU001727,,SEM-3,50.0,45,22
STU001727,,SEM-4,58.0,45,26
STU001727,,SEM-5,64.0,45,29
STU001727,,SEM-6,65.0,45,29
STU001727,,SEM-7,59.0,45,27
STU001727,,SEM-8,85.0,45,38
STU001728,,SEM-1,100.0,45,45
STU001728,,SEM-2,91.0,45,41
STU001728,,SEM-3,95.0,45,43
STU001728,,SEM-4,77.0,45,35
STU001728,,SEM-5,87.0,45,39
STU001728,,SEM-6,93.0,45,42
STU001728,,SEM-7,95.0,45,43
STU001728,,SEM-8,93.0,45,42
STU001729,,SEM-1,87.0,45,39
STU001729,,SEM-2,65.0,45,29
STU001729,,SEM-3,65.0,45,29
STU001729,,SEM-4,81.0,45,36
STU001729,,SEM-5,76.0,45,34
STU001729,,SEM-6,67.0,45,30
STU001729,,SEM-7,64.0,45,29
STU001729,,SEM-8,74.0,45,33
STU001730,,SEM-1,86.0,45,39
STU001730,,SEM-2,89.0,45,40
STU001730,,SEM-3,85.0,45,38
STU001730,,SEM-4,96.0,45,43
STU001730,,SEM-5,81.0,45,36
STU001730,,SEM-6,84.0,45,38
STU001730,,SEM-7,100.0,45,45
STU001730,,SEM-8,69.0,45,31
STU001731,,SEM-1,75.0,45,34
STU001731,,SEM-2,66.0,45,30
STU001731,,SEM-3,65.0,45,29
STU001731,,SEM-4,64.0,45,29
STU001731,,SEM-5,65.0,45,29
STU001731,,SEM-6,69.0,45,31
STU001731,,SEM-7,55.0,45,25
STU001731,,SEM-8,78.0,45,35
STU001732,,SEM-1,57.0,45,26
STU001732,,SEM-2,68.0,45,31
STU001732,,SEM-3,70.0,45,31
STU001732,,SEM-4,72.0,45,32
STU001732,,SEM-5,70.0,45,31
STU001732,,SEM-6,83.0,45,37
STU001732,,SEM-7,81.0,45,36
STU001732,,SEM-8,71.0,45,32
STU001733,,SEM-1,74.0,45,33
STU001733,,SEM-2,74.0,45,33
STU001733,,SEM-3,79.0,45,36
STU001733,,SEM-4,79.0,45,36
STU001733,,SEM-5,68.0,45,31
STU001733,,SEM-6,63.0,45,28
STU001733,,SEM-7,81.0,45,36
STU001733,,SEM-8,75.0,45,34
STU001734,,SEM-1,84.0,45,38
STU001734,,SEM-2,82.0,45,37
STU001734,,SEM-3,78.0,45,35
STU001734,,SEM-4,78.0,45,35
STU001734,,SEM-5,66.0,45,30
STU001734,,SEM-6,91.0,45,41
STU001734,,SEM-7,83.0,45,37
STU001734,,SEM-8,68.0,45,31
STU001735,,SEM-1,86.0,45,39
STU001735,,SEM-2,79.0,45,36
STU001735,,SEM-3,74.0,45,33
STU001735,,SEM-4,89.0,45,40
STU001735,,SEM-5,76.0,45,34
STU001735,,SEM-6,70.0,45,31
STU001735,,SEM-7,67.0,45,30
STU001735,,SEM-8,63.0,45,28
STU001736,,SEM-1,84.0,45,38
STU001736,,SEM-2,84.0,45,38
STU001736,,SEM-3,78.0,45,35
STU001736,,SEM-4,78.0,45,35
STU001736,,SEM-5,89.0,45,40
STU001736,,SEM-6,71.0,45,32
STU001736,,SEM-7,74.0,45,33
STU001736,,SEM-8,75.0,45,34
STU001737,,SEM-1,70.0,45,31
STU001737,,SEM-2,61.0,45,27
STU001737,,SEM-3,72.0,45,32
STU001737,,SEM-4,78.0,45,35
STU001737,,SEM-5,50.0,45,22
STU001737,,SEM-6,73.0,45,33
STU001737,,SEM-7,82.0,45,37
STU001737,,SEM-8,66.0,45,30
STU001738,,SEM-1,77.0,45,35
STU001738,,SEM-2,69.0,45,31
STU001738,,SEM-3,70.0,45,31
STU001738,,SEM-4,73.0,45,33
STU001738,,SEM-5,63.0,45,28
STU001738,,SEM-6,59.0,45,27
STU001738,,SEM-7,74.0,45,33
STU001738,,SEM-8,66.0,45,30
STU001739,,SEM-1,80.0,45,36
STU001739,,SEM-2,81.0,45,36
STU001739,,SEM-3,63.0,45,28
STU001739,,SEM-4,71.0,45,32
STU001739,,SEM-5,69.0,45,31
STU001739,,SEM-6,77.0,45,35
STU001739,,SEM-7,71.0,45,32
STU001739,,SEM-8,79.0,45,36
STU001740,,SEM-1,76.0,45,34
STU001740,,SEM-2,83.0,45,37
STU001740,,SEM-3,84.0,45,38
STU001740,,SEM-4,86.0,45,39
STU001740,,SEM-5,89.0,45,40
STU001740,,SEM-6,76.0,45,34
STU001740,,SEM-7,84.0,45,38
STU001740,,SEM-8,80.0,45,36
STU001741,,SEM-1,67.0,45,30
STU001741,,SEM-2,82.0,45,37
STU001741,,SEM-3,78.0,45,35
STU001741,,SEM-4,50.0,45,22
STU001741,,SEM-5,71.0,45,32
STU001741,,SEM-6,79.0,45,36
STU001741,,SEM-7,80.0,45,36
STU001741,,SEM-8,70.0,45,31
STU001742,,SEM-1,75.0,45,34
STU001742,,SEM-2,65.0,45,29
STU001742,,SEM-3,71.0,45,32
STU001742,,SEM-4,77.0,45,35
STU001742,,SEM-5,63.0,45,28
STU001742,,SEM-6,71.0,45,32
STU001742,,SEM-7,82.0,45,37
STU001742,,SEM-8,81.0,45,36
STU001743,,SEM-1,78.0,45,35
STU001743,,SEM-2,65.0,45,29
STU001743,,SEM-3,78.0,45,35
STU001743,,SEM-4,77.0,45,35
STU001743,,SEM-5,69.0,45,31
STU001743,,SEM-6,69.0,45,31
STU001743,,SEM-7,64.0,45,29
STU001743,,SEM-8,78.0,45,35
STU001744,,SEM-1,79.0,45,36
STU001744,,SEM-2,83.0,45,37
STU001744,,SEM-3,66.0,45,30
STU001744,,SEM-4,97.0,45,44
STU001744,,SEM-5,59.0,45,27
STU001744,,SEM-6,84.0,45,38
STU001744,,SEM-7,87.0,45,39
STU001744,,SEM-8,85.0,45,38
STU001745,,SEM-1,82.0,45,37
STU001745,,SEM-2,55.0,45,25
STU001745,,SEM-3,54.0,45,24
STU001745,,SEM-4,83.0,45,37
STU001745,,SEM-5,87.0,45,39
STU001745,,SEM-6,56.0,45,25
STU001745,,SEM-7,65.0,45,29
STU001745,,SEM-8,70.0,45,31
STU001746,,SEM-1,81.0,45,36
STU001746,,SEM-2,77.0,45,35
STU001746,,SEM-3,66.0,45,30
STU001746,,SEM-4,76.0,45,34
STU001746,,SEM-5,69.0,45,31
STU001746,,SEM-6,59.0,45,27
STU001746,,SEM-7,70.0,45,31
STU001746,,SEM-8,69.0,45,31
STU001747,,SEM-1,60.0,45,27
STU001747,,SEM-2,67.0,45,30
STU001747,,SEM-3,70.0,45,31
STU001747,,SEM-4,66.0,45,30
STU001747,,SEM-5,74.0,45,33
STU001747,,SEM-6,59.0,45,27
STU001747,,SEM-7,65.0,45,29
STU001747,,SEM-8,72.0,45,32
STU001748,,SEM-1,65.0,45,29
STU001748,,SEM-2,61.0,45,27
STU001748,,SEM-3,78.0,45,35
STU001748,,SEM-4,75.0,45,34
STU001748,,SEM-5,79.0,45,36
STU001748,,SEM-6,74.0,45,33
STU001748,,SEM-7,76.0,45,34
STU001748,,SEM-8,65.0,45,29
STU001749,,SEM-1,97.0,45,44
STU001749,,SEM-2,84.0,45,38
STU001749,,SEM-3,68.0,45,31
STU001749,,SEM-4,56.0,45,25
STU001749,,SEM-5,81.0,45,36
STU001749,,SEM-6,70.0,45,31
STU001749,,SEM-7,86.0,45,39
STU001749,,SEM-8,77.0,45,35
STU001750,,SEM-1,74.0,45,33
STU001750,,SEM-2,63.0,45,28
STU001750,,SEM-3,69.0,45,31
STU001750,,SEM-4,72.0,45,32
STU001750,,SEM-5,66.0,45,30
STU001750,,SEM-6,54.0,45,24
STU001750,,SEM-7,60.0,45,27
STU001750,,SEM-8,64.0,45,29
STU001751,,SEM-1,91.0,45,41
STU001751,,SEM-2,77.0,45,35
STU001751,,SEM-3,90.0,45,40
STU001751,,SEM-4,83.0,45,37
STU001751,,SEM-5,85.0,45,38
STU001751,,SEM-6,88.0,45,40
STU001751,,SEM-7,82.0,45,37
STU001751,,SEM-8,83.0,45,37
STU001752,,SEM-1,84.0,45,38
STU001752,,SEM-2,69.0,45,31
STU001752,,SEM-3,81.0,45,36
STU001752,,SEM-4,76.0,45,34
STU001752,,SEM-5,74.0,45,33
STU001752,,SEM-6,64.0,45,29
STU001752,,SEM-7,74.0,45,33
STU001752,,SEM-8,62.0,45,28
STU001753,,SEM-1,59.0,45,27
STU001753,,SEM-2,72.0,45,32
STU001753,,SEM-3,69.0,45,31
STU001753,,SEM-4,60.0,45,27
STU001753,,SEM-5,62.0,45,28
STU001753,,SEM-6,68.0,45,31
STU001753,,SEM-7,67.0,45,30
STU001753,,SEM-8,58.0,45,26
STU001754,,SEM-1,92.0,45,41
STU001754,,SEM-2,79.0,45,36
STU001754,,SEM-3,90.0,45,40
STU001754,,SEM-4,76.0,45,34
STU001754,,SEM-5,71.0,45,32
STU001754,,SEM-6,76.0,45,34
STU001754,,SEM-7,71.0,45,32
STU001754,,SEM-8,66.0,45,30
STU001755,,SEM-1,85.0,45,38
STU001755,,SEM-2,61.0,45,27
STU001755,,SEM-3,76.0,45,34
STU001755,,SEM-4,74.0,45,33
STU001755,,SEM-5,60.0,45,27
STU001755,,SEM-6,75.0,45,34
STU001755,,SEM-7,68.0,45,31
STU001755,,SEM-8,71.0,45,32
STU001756,,SEM-1,78.0,45,35
STU001756,,SEM-2,72.0,45,32
STU001756,,SEM-3,83.0,45,37
STU001756,,SEM-4,72.0,45,32
STU001756,,SEM-5,82.0,45,37
STU001756,,SEM-6,74.0,45,33
STU001756,,SEM-7,67.0,45,30
STU001756,,SEM-8,68.0,45,31
STU001757,,SEM-1,72.0,45,32
STU001757,,SEM-2,83.0,45,37
STU001757,,SEM-3,71.0,45,32
STU001757,,SEM-4,76.0,45,34
STU001757,,SEM-5,72.0,45,32
STU001757,,SEM-6,86.0,45,39
STU001757,,SEM-7,75.0,45,34
STU001757,,SEM-8,64.0,45,29
STU001758,,SEM-1,87.0,45,39
STU001758,,SEM-2,72.0,45,32
STU001758,,SEM-3,82.0,45,37
