student_id,semester_id,internship_completed,project_phase_ii_score,devops_engineering_score,extracurricular_score,certification_count
STU022365,SEM-4,1,0.0,0.0,0.0,2
STU022366,SEM-4,0,0.0,0.0,0.0,0
STU022367,SEM-4,0,0.0,0.0,0.0,3
STU022368,SEM-8,2,0.0,0.0,0.0,4
STU022369,SEM-2,0,0.0,0.0,0.0,0
STU022370,SEM-4,1,0.0,0.0,0.0,0
STU022371,SEM-8,2,0.0,0.0,0.0,2
STU022372,SEM-8,1,0.0,0.0,0.0,4
STU022373,SEM-2,0,0.0,0.0,0.0,1
STU022374,SEM-8,1,0.0,0.0,0.0,3
STU022375,SEM-8,0,0.0,0.0,0.0,3
STU022376,SEM-8,2,0.0,0.0,0.0,2
STU022377,SEM-8,1,0.0,0.0,0.0,3
STU022378,SEM-4,1,0.0,0.0,0.0,1
STU022379,SEM-2,0,0.0,0.0,0.0,2
STU022380,SEM-8,1,0.0,0.0,0.0,4
STU022381,SEM-2,0,0.0,0.0,0.0,1
STU022382,SEM-2,0,0.0,0.0,0.0,2
STU022383,SEM-4,0,0.0,0.0,0.0,2
STU022384,SEM-4,1,0.0,0.0,0.0,2
STU022385,SEM-8,3,0.0,0.0,0.0,4
STU022386,SEM-4,1,0.0,0.0,0.0,2
STU022387,SEM-6,0,0.0,0.0,0.0,4
STU022388,SEM-2,0,0.0,0.0,0.0,1
STU022389,SEM-6,2,0.0,0.0,0.0,1
STU022390,SEM-6,2,0.0,0.0,0.0,1
STU022391,SEM-6,2,0.0,0.0,0.0,2
STU022392,SEM-6,0,0.0,0.0,0.0,2
STU022393,SEM-4,1,0.0,0.0,0.0,3
STU022394,SEM-4,0,0.0,0.0,0.0,1
STU022395,SEM-6,2,0.0,0.0,0.0,3
STU022396,SEM-6,1,0.0,0.0,0.0,3
STU022397,SEM-6,1,0.0,0.0,0.0,1
STU022398,SEM-6,1,0.0,0.0,0.0,2
STU022399,SEM-2,0,0.0,0.0,0.0,0
STU022400,SEM-4,0,0.0,0.0,0.0,3
STU022401,SEM-6,1,0.0,0.0,0.0,1
STU022402,SEM-8,2,0.0,0.0,0.0,3
STU022403,SEM-2,0,0.0,0.0,0.0,0
STU022404,SEM-6,1,0.0,0.0,0.0,2
STU022405,SEM-6,1,0.0,0.0,0.0,2
STU022406,SEM-6,1,0.0,0.0,0.0,1
STU022407,SEM-6,1,0.0,0.0,0.0,2
STU022408,SEM-6,0,0.0,0.0,0.0,2
STU022409,SEM-4,0,0.0,0.0,0.0,1
STU022410,SEM-6,0,0.0,0.0,0.0,4
STU022411,SEM-2,0,0.0,0.0,0.0,1
STU022412,SEM-4,0,0.0,0.0,0.0,3
STU022413,SEM-4,1,0.0,0.0,0.0,2
STU022414,SEM-8,2,0.0,0.0,0.0,2
STU022415,SEM-2,0,0.0,0.0,0.0,1
STU022416,SEM-8,3,0.0,0.0,0.0,2
STU022417,SEM-6,0,0.0,0.0,0.0,3
STU022418,SEM-8,1,0.0,0.0,0.0,5
STU022419,SEM-4,0,0.0,0.0,0.0,1
STU022420,SEM-2,0,0.0,0.0,0.0,0
STU022421,SEM-8,2,0.0,0.0,0.0,0
STU022422,SEM-6,1,0.0,0.0,0.0,2
STU022423,SEM-2,0,0.0,0.0,0.0,1
STU022424,SEM-2,0,0.0,0.0,0.0,2
STU022425,SEM-4,1,0.0,0.0,0.0,1
STU022426,SEM-6,1,0.0,0.0,0.0,3
STU022427,SEM-6,1,0.0,0.0,0.0,3
STU022428,SEM-6,2,0.0,0.0,0.0,4
STU022429,SEM-4,0,0.0,0.0,0.0,2
STU022430,SEM-6,1,0.0,0.0,0.0,2
STU022431,SEM-2,0,0.0,0.0,0.0,2
STU022432,SEM-6,0,0.0,0.0,0.0,1
STU022433,SEM-2,0,0.0,0.0,0.0,0
STU022434,SEM-8,1,0.0,0.0,0.0,4
STU022435,SEM-8,2,0.0,0.0,0.0,3
STU022436,SEM-4,1,0.0,0.0,0.0,1
STU022437,SEM-6,1,0.0,0.0,0.0,3
STU022438,SEM-8,2,0.0,0.0,0.0,4
STU022439,SEM-8,2,0.0,0.0,0.0,3
STU022440,SEM-4,1,0.0,0.0,0.0,2
STU022441,SEM-2,0,0.0,0.0,0.0,1
STU022442,SEM-2,0,0.0,0.0,0.0,0
STU022443,SEM-6,1,0.0,0.0,0.0,2
STU022444,SEM-6,0,0.0,0.0,0.0,1
STU022445,SEM-8,1,0.0,0.0,0.0,1
STU022446,SEM-2,0,0.0,0.0,0.0,0
STU022447,SEM-4,0,0.0,0.0,0.0,1
STU022448,SEM-6,1,0.0,0.0,0.0,1
STU022449,SEM-2,0,0.0,0.0,0.0,0
STU022450,SEM-6,2,0.0,0.0,0.0,2
STU022451,SEM-2,0,0.0,0.0,0.0,0
STU022452,SEM-2,0,0.0,0.0,0.0,1
STU022453,SEM-8,0,0.0,0.0,0.0,3
STU022454,SEM-4,0,0.0,0.0,0.0,3
STU022455,SEM-6,0,0.0,0.0,0.0,4
STU022456,SEM-2,0,0.0,0.0,0.0,2
STU022457,SEM-6,1,0.0,0.0,0.0,4
STU022458,SEM-4,1,0.0,0.0,0.0,0
STU022459,SEM-8,2,0.0,0.0,0.0,3
STU022460,SEM-6,0,0.0,0.0,0.0,2
STU022461,SEM-2,0,0.0,0.0,0.0,2
STU022462,SEM-4,0,0.0,0.0,0.0,3
STU022463,SEM-2,0,0.0,0.0,0.0,0
STU022464,SEM-8,3,0.0,0.0,0.0,3
STU022465,SEM-6,1,0.0,0.0,0.0,2
STU022466,SEM-8,1,0.0,0.0,0.0,2
STU022467,SEM-4,1,0.0,0.0,0.0,0
STU022468,SEM-6,1,0.0,0.0,0.0,3
STU022469,SEM-4,0,0.0,0.0,0.0,0
STU022470,SEM-8,2,0.0,0.0,0.0,3
STU022471,SEM-4,1,0.0,0.0,0.0,2
STU022472,SEM-4,1,0.0,0.0,0.0,1
STU022473,SEM-6,1,0.0,0.0,0.0,1
STU022474,SEM-8,2,0.0,0.0,0.0,3
STU022475,SEM-2,0,0.0,0.0,0.0,2
STU022476,SEM-6,1,0.0,0.0,0.0,3
STU022477,SEM-8,3,0.0,0.0,0.0,3
STU022478,SEM-6,0,0.0,0.0,0.0,2
STU022479,SEM-2,0,0.0,0.0,0.0,2
STU022480,SEM-2,0,0.0,0.0,0.0,0
STU022481,SEM-4,0,0.0,0.0,0.0,0
STU022482,SEM-4,0,0.0,0.0,0.0,0
STU022483,SEM-6,1,0.0,0.0,0.0,2
STU022484,SEM-6,2,0.0,0.0,0.0,3
STU022485,SEM-6,2,0.0,0.0,0.0,4
STU022486,SEM-4,0,0.0,0.0,0.0,2
STU022487,SEM-2,0,0.0,0.0,0.0,0
STU022488,SEM-6,1,0.0,0.0,0.0,2
STU022489,SEM-4,1,0.0,0.0,0.0,0
STU022490,SEM-8,1,0.0,0.0,0.0,3
STU022491,SEM-4,1,0.0,0.0,0.0,1
STU022492,SEM-2,0,0.0,0.0,0.0,2
STU022493,SEM-6,1,0.0,0.0,0.0,2
STU022494,SEM-2,0,0.0,0.0,0.0,2
STU022495,SEM-6,2,0.0,0.0,0.0,0
STU022496,SEM-8,3,0.0,0.0,0.0,4
STU022497,SEM-4,0,0.0,0.0,0.0,3
STU022498,SEM-8,2,0.0,0.0,0.0,5
STU022499,SEM-8,2,0.0,0.0,0.0,3
STU022500,SEM-8,2,0.0,0.0,0.0,2
STU022501,SEM-4,0,0.0,0.0,0.0,0
STU022502,SEM-6,2,0.0,0.0,0.0,2
STU022503,SEM-8,1,0.0,0.0,0.0,3
STU022504,SEM-8,3,0.0,0.0,0.0,5
STU022505,SEM-4,0,0.0,0.0,0.0,1
STU022506,SEM-4,0,0.0,0.0,0.0,0
STU022507,SEM-6,2,0.0,0.0,0.0,3
STU022508,SEM-4,1,0.0,0.0,0.0,2
STU022509,SEM-8,3,0.0,0.0,0.0,1
STU022510,SEM-4,0,0.0,0.0,0.0,1
STU022511,SEM-2,0,0.0,0.0,0.0,1
STU022512,SEM-8,1,0.0,0.0,0.0,3
STU022513,SEM-6,2,0.0,0.0,0.0,1
STU022514,SEM-2,0,0.0,0.0,0.0,2
STU022515,SEM-4,1,0.0,0.0,0.0,3
STU022516,SEM-6,2,0.0,0.0,0.0,1
STU022517,SEM-8,2,0.0,0.0,0.0,3
STU022518,SEM-8,1,0.0,0.0,0.0,2
STU022519,SEM-4,0,0.0,0.0,0.0,1
STU022520,SEM-6,1,0.0,0.0,0.0,2
STU022521,SEM-8,1,0.0,0.0,0.0,3
STU022522,SEM-6,1,0.0,0.0,0.0,3
STU022523,SEM-2,0,0.0,0.0,0.0,1
STU022524,SEM-6,2,0.0,0.0,0.0,2
STU022525,SEM-2,0,0.0,0.0,0.0,2
STU022526,SEM-2,0,0.0,0.0,0.0,1
STU022527,SEM-6,1,0.0,0.0,0.0,3
STU022528,SEM-8,1,0.0,0.0,0.0,3
STU022529,SEM-8,2,0.0,0.0,0.0,3
STU022530,SEM-4,0,0.0,0.0,0.0,0
STU022531,SEM-6,0,0.0,0.0,0.0,1
STU022532,SEM-4,0,0.0,0.0,0.0,2
STU022533,SEM-4,0,0.0,0.0,0.0,3
STU022534,SEM-8,1,0.0,0.0,0.0,3
STU022535,SEM-2,0,0.0,0.0,0.0,2
STU022536,SEM-4,1,0.0,0.0,0.0,2
STU022537,SEM-4,0,0.0,0.0,0.0,1
STU022538,SEM-8,2,0.0,0.0,0.0,3
STU022539,SEM-6,0,0.0,0.0,0.0,3
STU022540,SEM-2,0,0.0,0.0,0.0,0
STU022541,SEM-8,1,0.0,0.0,0.0,1
STU022542,SEM-2,0,0.0,0.0,0.0,1
STU022543,SEM-8,2,0.0,0.0,0.0,5
STU022544,SEM-2,0,0.0,0.0,0.0,0
STU022545,SEM-8,2,0.0,0.0,0.0,5
STU022546,SEM-6,1,0.0,0.0,0.0,3
STU022547,SEM-4,0,0.0,0.0,0.0,2
STU022548,SEM-2,0,0.0,0.0,0.0,2
STU022549,SEM-4,1,0.0,0.0,0.0,1
STU022550,SEM-8,2,0.0,0.0,0.0,3
STU022551,SEM-4,1,0.0,0.0,0.0,1
STU022552,SEM-8,0,0.0,0.0,0.0,3
STU022553,SEM-4,1,0.0,0.0,0.0,1
STU022554,SEM-6,2,0.0,0.0,0.0,2
STU022555,SEM-2,0,0.0,0.0,0.0,1
STU022556,SEM-4,1,0.0,0.0,0.0,3
STU022557,SEM-6,1,0.0,0.0,0.0,2
STU022558,SEM-6,1,0.0,0.0,0.0,2
STU022559,SEM-6,1,0.0,0.0,0.0,2
STU022560,SEM-2,0,0.0,0.0,0.0,0
STU022561,SEM-6,0,0.0,0.0,0.0,2
STU022562,SEM-2,0,0.0,0.0,0.0,0
STU022563,SEM-6,0,0.0,0.0,0.0,0
STU022564,SEM-8,1,0.0,0.0,0.0,3
STU022565,SEM-2,0,0.0,0.0,0.0,1
STU022566,SEM-8,1,0.0,0.0,0.0,1
STU022567,SEM-4,0,0.0,0.0,0.0,0
STU022568,SEM-8,2,0.0,0.0,0.0,3
STU022569,SEM-6,1,0.0,0.0,0.0,3
STU022570,SEM-8,1,0.0,0.0,0.0,3
STU022571,SEM-4,0,0.0,0.0,0.0,0
STU022572,SEM-8,1,0.0,0.0,0.0,4
STU022573,SEM-8,1,0.0,0.0,0.0,5
STU022574,SEM-4,0,0.0,0.0,0.0,1
STU022575,SEM-8,1,0.0,0.0,0.0,1
STU022576,SEM-8,1,0.0,0.0,0.0,4
STU022577,SEM-8,1,0.0,0.0,0.0,4
STU022578,SEM-2,0,0.0,0.0,0.0,1
STU022579,SEM-8,1,0.0,0.0,0.0,3
STU022580,SEM-2,0,0.0,0.0,0.0,2
STU022581,SEM-4,1,0.0,0.0,0.0,3
STU022582,SEM-8,1,0.0,0.0,0.0,4
STU022583,SEM-2,0,0.0,0.0,0.0,2
STU022584,SEM-2,0,0.0,0.0,0.0,2
STU022585,SEM-6,1,0.0,0.0,0.0,3
STU022586,SEM-8,1,0.0,0.0,0.0,5
STU022587,SEM-6,1,0.0,0.0,0.0,3
STU022588,SEM-6,0,0.0,0.0,0.0,0
STU022589,SEM-2,0,0.0,0.0,0.0,0
STU022590,SEM-4,1,0.0,0.0,0.0,0
STU022591,SEM-2,0,0.0,0.0,0.0,1
STU022592,SEM-4,1,0.0,0.0,0.0,1
STU022593,SEM-8,1,0.0,0.0,0.0,3
STU022594,SEM-8,2,0.0,0.0,0.0,5
STU022595,SEM-2,0,0.0,0.0,0.0,0
STU022596,SEM-8,2,0.0,0.0,0.0,4
STU022597,SEM-2,0,0.0,0.0,0.0,0
STU022598,SEM-8,1,0.0,0.0,0.0,5
STU022599,SEM-8,3,0.0,0.0,0.0,5
STU022600,SEM-4,1,0.0,0.0,0.0,3
STU022601,SEM-6,2,0.0,0.0,0.0,3
STU022602,SEM-4,0,0.0,0.0,0.0,2
STU022603,SEM-8,2,0.0,0.0,0.0,4
STU022604,SEM-4,0,0.0,0.0,0.0,3
STU022605,SEM-2,0,0.0,0.0,0.0,0
STU022606,SEM-2,0,0.0,0.0,0.0,0
STU022607,SEM-6,0,0.0,0.0,0.0,4
STU022608,SEM-8,1,0.0,0.0,0.0,3
STU022609,SEM-8,2,0.0,0.0,0.0,4
STU022610,SEM-8,2,0.0,0.0,0.0,1
STU022611,SEM-4,0,0.0,0.0,0.0,2
STU022612,SEM-2,0,0.0,0.0,0.0,2
STU022613,SEM-8,2,0.0,0.0,0.0,3
STU022614,SEM-6,0,0.0,0.0,0.0,3
STU022615,SEM-4,1,0.0,0.0,0.0,0
STU022616,SEM-2,0,0.0,0.0,0.0,0
STU022617,SEM-4,0,0.0,0.0,0.0,1
STU022618,SEM-2,0,0.0,0.0,0.0,2
STU022619,SEM-6,2,0.0,0.0,0.0,3
STU022620,SEM-8,1,0.0,0.0,0.0,2
STU022621,SEM-6,0,0.0,0.0,0.0,1
STU022622,SEM-6,0,0.0,0.0,0.0,2
STU022623,SEM-2,0,0.0,0.0,0.0,1
STU022624,SEM-8,2,0.0,0.0,0.0,3
STU022625,SEM-2,0,0.0,0.0,0.0,2
STU022626,SEM-6,1,0.0,0.0,0.0,2
STU022627,SEM-6,1,0.0,0.0,0.0,2
STU022628,SEM-8,2,0.0,0.0,0.0,2
STU022629,SEM-2,0,0.0,0.0,0.0,2
STU022630,SEM-6,0,0.0,0.0,0.0,4
STU022631,SEM-8,2,0.0,0.0,0.0,3
STU022632,SEM-6,1,0.0,0.0,0.0,3
STU022633,SEM-6,1,0.0,0.0,0.0,1
STU022634,SEM-8,3,0.0,0.0,0.0,3
STU022635,SEM-8,1,0.0,0.0,0.0,1
STU022636,SEM-6,2,0.0,0.0,0.0,1
STU022637,SEM-4,1,0.0,0.0,0.0,3
STU022638,SEM-6,1,0.0,0.0,0.0,2
STU022639,SEM-4,0,0.0,0.0,0.0,2
STU022640,SEM-4,1,0.0,0.0,0.0,0
STU022641,SEM-6,2,0.0,0.0,0.0,1
STU022642,SEM-4,0,0.0,0.0,0.0,2
STU022643,SEM-4,1,0.0,0.0,0.0,2
STU022644,SEM-4,1,0.0,0.0,0.0,0
STU022645,SEM-4,1,0.0,0.0,0.0,3
STU022646,SEM-2,0,0.0,0.0,0.0,1
STU022647,SEM-4,0,0.0,0.0,0.0,1
STU022648,SEM-8,2,0.0,0.0,0.0,2
STU022649,SEM-6,2,0.0,0.0,0.0,3
STU022650,SEM-2,0,0.0,0.0,0.0,0
STU022651,SEM-8,2,0.0,0.0,0.0,3
STU022652,SEM-4,1,0.0,0.0,0.0,2
STU022653,SEM-2,0,0.0,0.0,0.0,1
STU022654,SEM-4,1,0.0,0.0,0.0,1
STU022655,SEM-4,0,0.0,0.0,0.0,2
STU022656,SEM-6,1,0.0,0.0,0.0,0
STU022657,SEM-4,0,0.0,0.0,0.0,1
STU022658,SEM-8,3,0.0,0.0,0.0,2
STU022659,SEM-6,1,0.0,0.0,0.0,3
STU022660,SEM-4,1,0.0,0.0,0.0,3
STU022661,SEM-8,2,0.0,0.0,0.0,5
STU022662,SEM-6,2,0.0,0.0,0.0,3
STU022663,SEM-4,1,0.0,0.0,0.0,3
STU022664,SEM-4,0,0.0,0.0,0.0,2
STU022665,SEM-4,1,0.0,0.0,0.0,1
STU022666,SEM-6,1,0.0,0.0,0.0,4
STU022667,SEM-4,1,0.0,0.0,0.0,1
STU022668,SEM-4,0,0.0,0.0,0.0,2
STU022669,SEM-6,2,0.0,0.0,0.0,4
STU022670,SEM-6,1,0.0,0.0,0.0,4
STU022671,SEM-8,1,0.0,0.0,0.0,3
STU022672,SEM-2,0,0.0,0.0,0.0,1
STU022673,SEM-8,0,0.0,0.0,0.0,4
STU022674,SEM-6,2,0.0,0.0,0.0,3
STU022675,SEM-2,0,0.0,0.0,0.0,0
STU022676,SEM-4,1,0.0,0.0,0.0,0
STU022677,SEM-2,0,0.0,0.0,0.0,2
STU022678,SEM-6,1,0.0,0.0,0.0,1
STU022679,SEM-8,1,0.0,0.0,0.0,4
STU022680,SEM-2,0,0.0,0.0,0.0,1
STU022681,SEM-8,2,0.0,0.0,0.0,4
STU022682,SEM-2,0,0.0,0.0,0.0,1
STU022683,SEM-8,2,0.0,0.0,0.0,3
STU022684,SEM-8,2,0.0,0.0,0.0,3
STU022685,SEM-2,0,0.0,0.0,0.0,2
STU022686,SEM-8,1,0.0,0.0,0.0,3
STU022687,SEM-6,1,0.0,0.0,0.0,2
STU022688,SEM-6,0,0.0,0.0,0.0,3
STU022689,SEM-6,1,0.0,0.0,0.0,2
STU022690,SEM-4,1,0.0,0.0,0.0,0
STU022691,SEM-8,2,0.0,0.0,0.0,1
STU022692,SEM-2,0,0.0,0.0,0.0,2
STU022693,SEM-2,0,0.0,0.0,0.0,2
STU022694,SEM-2,0,0.0,0.0,0.0,2
STU022695,SEM-4,0,0.0,0.0,0.0,1
STU022696,SEM-4,0,0.0,0.0,0.0,1
STU022697,SEM-4,1,0.0,0.0,0.0,2
STU022698,SEM-8,1,0.0,0.0,0.0,3
STU022699,SEM-4,1,0.0,0.0,0.0,2
STU022700,SEM-2,0,0.0,0.0,0.0,1
STU022701,SEM-8,2,0.0,0.0,0.0,4
STU022702,SEM-4,0,0.0,0.0,0.0,2
STU022703,SEM-4,1,0.0,0.0,0.0,1
STU022704,SEM-6,0,0.0,0.0,0.0,3
STU022705,SEM-4,0,0.0,0.0,0.0,2
STU022706,SEM-4,1,0.0,0.0,0.0,3
STU022707,SEM-6,0,0.0,0.0,0.0,4
STU022708,SEM-6,1,0.0,0.0,0.0,4
STU022709,SEM-2,0,0.0,0.0,0.0,2
STU022710,SEM-2,0,0.0,0.0,0.0,1
STU022711,SEM-4,0,0.0,0.0,0.0,2
STU022712,SEM-8,2,0.0,0.0,0.0,4
STU022713,SEM-6,1,0.0,0.0,0.0,3
STU022714,SEM-4,0,0.0,0.0,0.0,1
STU022715,SEM-2,0,0.0,0.0,0.0,1
STU022716,SEM-4,0,0.0,0.0,0.0,0
STU022717,SEM-4,0,0.0,0.0,0.0,1
STU022718,SEM-4,0,0.0,0.0,0.0,0
STU022719,SEM-2,0,0.0,0.0,0.0,0
STU022720,SEM-4,0,0.0,0.0,0.0,1
STU022721,SEM-8,3,0.0,0.0,0.0,3
STU022722,SEM-6,0,0.0,0.0,0.0,2
STU022723,SEM-6,1,0.0,0.0,0.0,4
STU022724,SEM-8,1,0.0,0.0,0.0,4
STU022725,SEM-2,0,0.0,0.0,0.0,2
STU022726,SEM-4,0,0.0,0.0,0.0,2
STU022727,SEM-2,0,0.0,0.0,0.0,0
STU022728,SEM-6,0,0.0,0.0,0.0,2
STU022729,SEM-6,0,0.0,0.0,0.0,2
STU022730,SEM-2,0,0.0,0.0,0.0,2
STU022731,SEM-8,1,0.0,0.0,0.0,3
STU022732,SEM-6,1,0.0,0.0,0.0,1
STU022733,SEM-6,2,0.0,0.0,0.0,2
STU022734,SEM-6,1,0.0,0.0,0.0,2
STU022735,SEM-8,2,0.0,0.0,0.0,4
STU022736,SEM-6,1,0.0,0.0,0.0,1
STU022737,SEM-2,0,0.0,0.0,0.0,0
STU022738,SEM-2,0,0.0,0.0,0.0,2
STU022739,SEM-8,2,0.0,0.0,0.0,4
STU022740,SEM-8,2,0.0,0.0,0.0,4
STU022741,SEM-4,0,0.0,0.0,0.0,1
STU022742,SEM-6,2,0.0,0.0,0.0,2
STU022743,SEM-2,0,0.0,0.0,0.0,0
STU022744,SEM-8,2,0.0,0.0,0.0,4
STU022745,SEM-6,1,0.0,0.0,0.0,3
STU022746,SEM-4,1,0.0,0.0,0.0,2
STU022747,SEM-6,1,0.0,0.0,0.0,4
STU022748,SEM-2,0,0.0,0.0,0.0,0
STU022749,SEM-6,1,0.0,0.0,0.0,3
STU022750,SEM-4,0,0.0,0.0,0.0,3
STU022751,SEM-6,2,0.0,0.0,0.0,2
STU022752,SEM-6,1,0.0,0.0,0.0,2
STU022753,SEM-8,2,0.0,0.0,0.0,1
STU022754,SEM-2,0,0.0,0.0,0.0,2
STU022755,SEM-2,0,0.0,0.0,0.0,0
STU022756,SEM-2,0,0.0,0.0,0.0,1
STU022757,SEM-2,0,0.0,0.0,0.0,0
STU022758,SEM-8,2,0.0,0.0,0.0,3
STU022759,SEM-4,1,0.0,0.0,0.0,0
STU022760,SEM-4,0,0.0,0.0,0.0,0
STU022761,SEM-2,0,0.0,0.0,0.0,2
STU022762,SEM-8,2,0.0,0.0,0.0,5
STU022763,SEM-8,1,0.0,0.0,0.0,4
STU022764,SEM-6,1,0.0,0.0,0.0,1
STU022765,SEM-8,2,0.0,0.0,0.0,3
STU022766,SEM-6,0,0.0,0.0,0.0,2
STU022767,SEM-8,2,0.0,0.0,0.0,3
STU022768,SEM-8,2,0.0,0.0,0.0,2
STU022769,SEM-8,2,0.0,0.0,0.0,3
STU022770,SEM-6,1,0.0,0.0,0.0,2
STU022771,SEM-4,1,0.0,0.0,0.0,0
STU022772,SEM-8,1,0.0,0.0,0.0,1
STU022773,SEM-4,1,0.0,0.0,0.0,0
STU022774,SEM-6,1,0.0,0.0,0.0,2
STU022775,SEM-4,0,0.0,0.0,0.0,1
STU022776,SEM-2,0,0.0,0.0,0.0,1
STU022777,SEM-6,1,0.0,0.0,0.0,3
STU022778,SEM-6,2,0.0,0.0,0.0,2
STU022779,SEM-4,1,0.0,0.0,0.0,0
STU022780,SEM-6,1,0.0,0.0,0.0,3
STU022781,SEM-6,1,0.0,0.0,0.0,2
STU022782,SEM-8,0,0.0,0.0,0.0,4
STU022783,SEM-8,2,0.0,0.0,0.0,3
STU022784,SEM-4,0,0.0,0.0,0.0,2
STU022785,SEM-2,0,0.0,0.0,0.0,0
STU022786,SEM-6,1,0.0,0.0,0.0,1
STU022787,SEM-6,1,0.0,0.0,0.0,2
STU022788,SEM-6,1,0.0,0.0,0.0,2
STU022789,SEM-8,2,0.0,0.0,0.0,4
STU022790,SEM-2,0,0.0,0.0,0.0,1
STU022791,SEM-6,2,0.0,0.0,0.0,1
STU022792,SEM-4,0,0.0,0.0,0.0,0
STU022793,SEM-6,1,0.0,0.0,0.0,3
STU022794,SEM-4,0,0.0,0.0,0.0,2
STU022795,SEM-6,1,0.0,0.0,0.0,2
STU022796,SEM-4,1,0.0,0.0,0.0,0
STU022797,SEM-6,0,0.0,0.0,0.0,3
STU022798,SEM-8,2,0.0,0.0,0.0,3
STU022799,SEM-2,0,0.0,0.0,0.0,1
STU022800,SEM-4,1,0.0,0.0,0.0,3
STU022801,SEM-8,1,0.0,0.0,0.0,2
STU022802,SEM-4,1,0.0,0.0,0.0,1
STU022803,SEM-8,1,0.0,0.0,0.0,3
STU022804,SEM-4,1,0.0,0.0,0.0,0
STU022805,SEM-4,0,0.0,0.0,0.0,1
STU022806,SEM-8,1,0.0,0.0,0.0,4
STU022807,SEM-2,0,0.0,0.0,0.0,2
STU022808,SEM-4,0,0.0,0.0,0.0,3
STU022809,SEM-8,2,0.0,0.0,0.0,1
STU022810,SEM-4,0,0.0,0.0,0.0,0
STU022811,SEM-4,1,0.0,0.0,0.0,2
STU022812,SEM-2,0,0.0,0.0,0.0,2
STU022813,SEM-4,0,0.0,0.0,0.0,2
STU022814,SEM-6,2,0.0,0.0,0.0,2
STU022815,SEM-8,2,0.0,0.0,0.0,2
STU022816,SEM-8,1,0.0,0.0,0.0,3
STU022817,SEM-6,2,0.0,0.0,0.0,1
STU022818,SEM-8,1,0.0,0.0,0.0,4
STU022819,SEM-8,1,0.0,0.0,0.0,1
STU022820,SEM-4,0,0.0,0.0,0.0,2
STU022821,SEM-6,1,0.0,0.0,0.0,3
STU022822,SEM-4,0,0.0,0.0,0.0,3
STU022823,SEM-2,0,0.0,0.0,0.0,0
STU022824,SEM-8,1,0.0,0.0,0.0,5
STU022825,SEM-6,2,0.0,0.0,0.0,2
STU022826,SEM-6,1,0.0,0.0,0.0,3
STU022827,SEM-6,2,0.0,0.0,0.0,0
STU022828,SEM-2,0,0.0,0.0,0.0,2
STU022829,SEM-2,0,0.0,0.0,0.0,1
STU022830,SEM-8,3,0.0,0.0,0.0,2
STU022831,SEM-8,2,0.0,0.0,0.0,4
STU022832,SEM-2,0,0.0,0.0,0.0,2
STU022833,SEM-2,0,0.0,0.0,0.0,0
STU022834,SEM-2,0,0.0,0.0,0.0,1
STU022835,SEM-4,0,0.0,0.0,0.0,2
STU022836,SEM-2,0,0.0,0.0,0.0,0
STU022837,SEM-8,1,0.0,0.0,0.0,3
STU022838,SEM-4,0,0.0,0.0,0.0,0
STU022839,SEM-8,3,0.0,0.0,0.0,3
STU022840,SEM-4,0,0.0,0.0,0.0,1
STU022841,SEM-8,0,0.0,0.0,0.0,2
STU022842,SEM-4,1,0.0,0.0,0.0,2
STU022843,SEM-6,0,0.0,0.0,0.0,3
STU022844,SEM-8,1,0.0,0.0,0.0,3
STU022845,SEM-6,1,0.0,0.0,0.0,2
STU022846,SEM-2,0,0.0,0.0,0.0,0
STU022847,SEM-6,1,0.0,0.0,0.0,2
STU022848,SEM-8,2,0.0,0.0,0.0,3
STU022849,SEM-8,3,0.0,0.0,0.0,4
STU022850,SEM-2,0,0.0,0.0,0.0,0
STU022851,SEM-6,1,0.0,0.0,0.0,0
STU022852,SEM-6,0,0.0,0.0,0.0,2
STU022853,SEM-4,0,0.0,0.0,0.0,1
STU022854,SEM-6,1,0.0,0.0,0.0,2
STU022855,SEM-8,3,0.0,0.0,0.0,4
STU022856,SEM-8,1,0.0,0.0,0.0,4
STU022857,SEM-2,0,0.0,0.0,0.0,1
STU022858,SEM-4,1,0.0,0.0,0.0,1
STU022859,SEM-8,2,0.0,0.0,0.0,4
STU022860,SEM-4,1,0.0,0.0,0.0,0
STU022861,SEM-4,0,0.0,0.0,0.0,3
STU022862,SEM-4,0,0.0,0.0,0.0,1
STU022863,SEM-2,0,0.0,0.0,0.0,0
STU022864,SEM-4,1,0.0,0.0,0.0,0
STU022865,SEM-2,0,0.0,0.0,0.0,1
STU022866,SEM-4,1,0.0,0.0,0.0,0
STU022867,SEM-6,1,0.0,0.0,0.0,2
STU022868,SEM-4,1,0.0,0.0,0.0,1
STU022869,SEM-8,1,0.0,0.0,0.0,2
STU022870,SEM-2,0,0.0,0.0,0.0,0
STU022871,SEM-8,2,0.0,0.0,0.0,3
STU022872,SEM-8,1,0.0,0.0,0.0,2
STU022873,SEM-4,0,0.0,0.0,0.0,1
STU022874,SEM-4,0,0.0,0.0,0.0,2
STU022875,SEM-6,0,0.0,0.0,0.0,4
STU022876,SEM-4,0,0.0,0.0,0.0,3
STU022877,SEM-6,2,0.0,0.0,0.0,2
STU022878,SEM-8,3,0.0,0.0,0.0,3
STU022879,SEM-8,1,0.0,0.0,0.0,3
STU022880,SEM-4,1,0.0,0.0,0.0,1
